14,96,1
30,43,0
0,43,0
-74,-25,0
13,46,0
-54,50,0
18,-10,0
6,-100,0
-76,60,0
-74,82,0
89,-20,0
-34,-97,0
-82,-73,0
26,-72,0
96,-49,0
55,17,0
64,-25,0
-33,78,0
-49,-84,0
20,-87,0
4,26,0
-45,36,0
-16,8,0
-24,-39,0
-84,-86,0
97,-68,0
97,-72,1
-47,-98,0
78,78,1
69,5,0
-77,-63,0
-53,16,0
99,-55,0
-6,40,0
15,94,1
83,-97,0
52,-95,0
35,-89,0
-18,100,0
63,-28,0
38,92,1
21,67,0
2,-14,0
-41,-55,0
-82,-61,0
52,37,0
-70,-31,0
52,62,1
3,-91,0
-74,-50,0
-87,31,0
5,72,1
85,68,1
-53,51,0
88,-77,0
-28,58,0
68,-2,0
51,89,1
98,-3,0
-68,-78,0
-23,-86,0
21,100,1
-78,-67,0
-75,-83,0
46,68,1
-7,-92,0
6,0,0
64,-26,0
62,62,1
-34,-71,0
6,42,0
44,-68,0
57,-1,0
10,84,0
18,42,0
-27,-82,0
-96,-29,0
2,21,0
2,-35,0
90,45,0
80,5,0
8,-98,0
75,-82,0
86,-19,0
-98,69,0
65,-31,0
7,0,0
38,12,0
54,32,0
78,-72,0
-36,44,0
-55,-19,0
16,21,0
84,-7,0
5,88,0
60,-21,0
-36,15,0
-47,-16,0
-52,-88,0
87,0,1
34,-33,0
76,97,1
55,98,1
-12,29,0
3,14,0
31,92,1
84,53,1
-76,-17,0
-2,54,0
23,68,0
89,96,1
-12,-29,0
-86,-41,0
44,87,1
22,98,1
98,42,1
28,-92,0
-80,-57,0
22,-41,0
5,64,0
-75,-72,0
-81,54,0
-75,-97,0
-21,66,0
62,-71,0
83,26,1
-41,-10,0
14,-11,0
84,-35,0
4,1,0
13,83,0
83,-74,0
54,-96,0
11,-30,0
-98,7,1
-53,-96,0
77,-100,0
-93,15,0
54,-61,0
-8,-20,0
59,-60,0
-25,-67,0
38,57,0
24,-6,0
77,50,1
31,9,0
19,98,1
32,35,0
27,-72,0
-68,15,0
-88,-74,0
50,11,0
-19,-41,0
-57,20,0
-70,-86,0
9,21,0
47,18,0
43,64,1
73,98,1
-77,-23,0
83,-12,0
-39,63,0
-5,44,0
-54,-4,0
-36,20,0
88,-19,0
-19,29,0
10,-2,0
50,-22,0
-5,-20,0
-31,-30,0
31,48,0
8,-84,0
-43,-87,0
85,-98,0
-82,69,0
-54,-89,0
-66,26,0
-46,-37,0
8,19,0
47,-97,0
20,-56,0
-62,18,0
43,-60,0
75,-93,0
-84,100,0
50,-24,0
-66,-98,0
24,40,0
35,-14,0
-32,79,0
-92,5,0
67,-53,0
55,67,1
-24,37,0
30,-35,0
79,18,0
-91,-9,0
86,47,1
-17,-15,0
-95,-8,0
77,8,0
-2,-45,0
32,-89,0
4,47,0
86,61,1
16,-85,0
85,69,1
17,-18,0
-52,100,0
-62,1,0
99,65,1
58,55,1
-62,93,0
67,-25,0
-42,-9,0
-5,67,0
25,93,1
-60,69,0
-35,-17,0
65,-100,0
76,36,1
100,10,1
45,-5,0
4,72,0
-82,-15,0
57,86,1
95,-31,0
-57,-95,0
30,95,1
-77,-75,0
-82,76,0
-63,44,0
-92,-57,0
14,85,0
33,1,0
68,88,1
-83,54,0
-17,-73,0
-85,-61,0
51,-20,0
0,-12,0
-50,-17,0
3,50,0
-66,-79,0
66,-48,0
49,40,0
-75,-18,0
75,85,1
-59,-11,0
-47,13,0
56,-1,0
9,93,1
83,5,0
86,20,1
-20,18,0
7,-44,0
14,-19,0
-83,-75,0
-93,36,0
-54,-19,0
67,78,1
-78,-78,0
100,-36,0
89,-46,0
13,50,0
34,16,0
78,35,1
-42,35,0
-69,-88,0
-26,87,0
-74,-90,0
90,44,1
-89,-95,0
-69,1,0
-30,96,0
-4,72,0
49,-71,0
-50,96,0
-67,82,0
67,65,1
-50,84,0
92,88,1
-5,56,0
63,-32,0
74,87,1
-92,-16,0
-2,27,0
57,30,0
-77,-10,0
48,-23,0
92,55,1
-13,77,0
62,-78,0
81,-59,0
61,23,0
-51,98,0
-76,43,0
100,14,1
31,48,0
94,-68,0
48,-29,0
-78,83,0
-49,-48,0
-97,-80,0
5,15,0
-64,-39,0
-31,62,0
-2,76,0
85,-28,0
-74,46,0
-14,-70,0
58,-85,0
-89,-66,0
20,93,1
-64,-15,0
52,75,1
20,-39,0
-53,72,0
-63,40,0
-9,63,0
75,-59,1
17,-27,0
22,-11,0
-19,54,0
-96,-35,0
69,41,1
76,-49,0
-4,65,0
87,-23,0
15,-61,0
34,66,0
-72,-77,0
11,97,1
76,13,0
-22,88,0
-97,-7,0
-42,-18,0
-74,-58,0
-84,83,0
-42,-81,0
64,56,1
53,45,0
-93,8,0
38,-54,0
86,-23,0
-74,59,0
-12,-59,0
-82,-71,0
-57,-56,0
71,-61,0
-39,-27,0
-67,-73,0
-76,35,1
-8,36,0
-28,-57,0
26,-62,0
-17,-100,0
-17,-5,0
83,71,1
88,-7,0
-4,-14,0
-75,88,0
19,37,0
-18,-41,0
12,-48,0
10,-97,0
45,-49,0
96,-24,0
-82,-30,0
20,-6,0
-52,-41,0
58,72,1
-44,-90,0
1,-16,0
-5,63,0
-79,-85,0
4,-12,0
26,17,0
45,59,1
73,54,1
74,-19,0
-22,-24,0
-31,-71,0
-29,10,0
-4,65,0
-89,4,0
-80,76,0
16,-79,0
-89,39,0
-46,96,0
64,71,1
9,-61,0
-6,67,0
-41,79,0
67,6,0
-94,-51,0
-34,-78,0
97,82,1
-19,-4,0
83,45,1
54,97,1
-16,-14,0
-59,3,0
-34,1,0
54,1,0
-34,25,0
-76,-24,0
13,-70,0
-15,-4,0
-74,10,0
80,-47,0
-8,49,0
45,86,1
-8,-1,0
68,-73,0
92,73,1
-45,-8,0
-90,7,0
-12,-30,0
97,-6,0
81,11,0
-11,14,0
77,6,0
65,100,1
-81,-81,0
-95,-8,0
23,-54,0
15,-32,0
41,76,1
15,-8,0
0,-46,0
-71,23,0
-38,-73,0
-16,-86,0
90,-81,0
38,-56,1
57,-37,0
49,-25,0
-97,91,0
-75,-5,0
-95,43,0
33,-45,0
72,74,1
71,-74,0
-52,38,0
93,-1,1
87,92,1
-42,-40,0
-50,-24,0
-14,94,0
-56,42,0
-13,42,0
83,-74,0
86,-91,0
-67,-53,0
-81,83,0
-4,31,0
-52,-39,0
-49,36,0
58,-90,0
28,-12,0
-78,68,0
-62,-54,0
58,18,0
-67,29,0
-19,48,0
-78,-47,0
-58,-77,0
13,81,0
79,-70,0
79,-25,0
-49,6,0
25,-1,0
8,-40,0
-1,-94,0
-80,89,0
36,-76,0
14,-66,0
-56,80,0
-56,-36,0
-15,43,0
-77,-96,0
-50,13,0
-67,-14,0
-32,-25,0
-25,-18,0
-75,71,0
98,37,1
-18,19,0
58,10,0
51,-16,0
45,-7,0
-25,8,0
65,55,1
-47,41,0
12,-93,0
51,-33,0
-22,-65,0
-16,80,0
-42,9,0
-96,18,0
94,-49,0
-13,53,1
81,6,0
49,22,0
83,86,1
71,32,1
-84,-44,0
70,-64,0
-18,-22,0
69,-30,0
14,33,0
-38,10,0
66,5,0
-37,19,0
-73,-20,0
-36,91,0
-67,84,0
12,10,0
-80,23,0
-36,11,0
15,-60,0
12,13,0
-79,-89,0
59,-22,0
44,-25,0
57,62,1
61,75,1
-49,-40,0
-86,49,0
-46,41,0
-95,42,0
93,-2,0
68,-5,0
62,66,1
66,77,1
56,71,1
13,-40,0
13,18,0
6,51,0
-80,8,0
-96,9,0
59,-1,0
54,30,0
-43,67,0
-64,56,0
-23,-18,0
-36,43,1
35,47,0
30,-24,0
41,52,0
-97,31,0
3,89,0
-98,73,0
31,80,1
93,45,1
-90,0,0
