54,-4,0
-60,-80,0
-23,-35,0
-85,20,0
76,70,1
45,29,0
-37,72,0
-54,52,0
65,37,1
70,8,0
99,7,1
95,100,1
92,95,1
-95,15,0
63,36,0
-94,43,0
33,67,0
82,-70,0
37,-17,0
-60,19,0
12,74,0
-47,50,0
-47,94,0
32,-95,0
70,89,1
-18,25,0
79,-51,0
98,-17,0
-41,6,0
93,25,1
-91,76,1
-58,56,0
-55,2,0
-54,71,1
-68,37,0
-61,-37,0
92,28,0
14,52,0
14,43,0
11,97,1
-10,55,0
23,21,0
28,34,0
-87,76,0
-41,-85,0
-64,-20,0
43,10,0
4,-79,1
-69,-44,0
-93,-20,0
-86,-75,0
18,70,0
-21,-54,0
73,34,1
-69,52,0
-72,70,0
-87,10,0
41,43,0
-23,21,0
-69,79,0
26,10,0
2,-81,0
-49,-20,0
-81,53,0
1,87,0
-45,62,0
-84,-40,0
-59,-88,0
-58,-86,0
-30,-6,0
-22,-41,0
82,13,0
-78,-88,0
6,84,0
-75,-81,0
-82,-68,0
54,78,1
-2,-45,0
-94,-56,0
7,-84,0
36,-23,1
96,19,1
99,-2,0
-14,89,0
8,51,0
-55,-55,0
71,33,1
-30,-33,0
-16,42,0
59,-35,0
-90,28,0
5,71,0
-86,-38,0
90,17,1
33,87,1
51,-85,0
-70,60,0
1,67,0
9,62,0
46,35,0
14,32,1
60,-31,0
-83,38,0
62,66,1
-82,-25,0
-53,34,0
40,-95,0
67,-26,0
-66,-65,0
10,-14,0
-82,-76,0
38,-46,0
-30,-75,0
20,88,1
69,36,1
61,89,1
84,83,1
-49,2,0
79,-37,0
75,-6,0
-47,6,0
-24,-34,0
2,-30,0
-5,-82,0
-73,82,0
38,-88,0
78,26,1
-42,-29,0
-62,24,0
40,57,0
81,-59,0
-98,-98,0
0,-58,0
20,59,0
5,-99,0
79,-28,0
-33,-97,0
-44,-15,0
-51,25,0
-41,25,0
98,11,1
-39,16,0
-36,29,0
-22,-55,0
65,60,1
98,29,1
63,90,1
-7,-97,0
1,83,0
-61,-9,0
-10,-20,0
-90,-42,0
-87,-84,0
60,-13,0
53,11,0
-36,-99,0
89,-27,0
-84,-22,0
23,64,0
77,73,1
-93,-24,0
56,-24,0
99,16,1
-31,95,0
71,-95,0
3,77,0
-90,51,0
7,-22,0
-67,-83,0
79,75,1
29,-100,0
-6,-12,0
-92,99,0
7,10,0
99,78,1
49,23,0
68,32,0
17,-5,0
-89,93,0
85,-87,0
57,-1,0
-12,-47,0
69,29,0
-51,76,1
53,-19,0
-10,6,1
-62,0,0
48,97,1
-2,53,0
2,16,0
88,-35,0
-29,-41,0
41,68,0
9,-29,0
71,-85,0
56,33,0
85,-39,0
63,-23,0
31,-11,0
37,-15,0
-39,-84,0
-84,50,0
-39,4,0
-30,51,0
-23,6,0
12,-71,0
-63,9,0
45,37,0
-95,65,0
10,1,0
-95,-21,1
51,11,0
-9,96,0
10,-79,0
-35,-86,0
-41,27,0
-19,32,0
2,-48,0
42,59,0
-27,-83,0
-64,21,0
46,-49,0
96,-94,1
92,73,1
-60,98,0
36,76,1
55,-79,0
-85,86,0
62,64,1
86,-86,0
-27,-3,0
100,-75,0
-82,43,0
85,-86,0
-97,-35,0
-59,-56,0
-6,-46,0
-57,-47,0
-95,-76,0
23,87,1
90,-24,0
-23,-73,0
-72,55,0
-59,22,0
-20,12,0
7,-98,1
-74,0,0
-50,54,0
99,22,1
72,78,1
-55,9,1
43,90,1
18,-21,0
-8,-16,0
48,36,0
-20,20,0
-54,74,0
97,-67,0
3,69,0
81,-94,0
94,64,1
-34,-43,0
91,-40,0
-61,-10,0
95,94,1
-75,20,0
99,-82,0
-84,51,0
1,20,0
-86,-49,0
-69,-26,0
30,-84,0
-15,61,0
67,-22,0
29,15,0
98,-20,0
77,73,1
-23,-87,0
54,-41,0
-22,-87,0
24,-38,0
-53,-34,0
-31,55,0
-39,91,0
0,6,0
-55,-12,0
-66,87,0
-65,88,0
-78,12,0
79,-19,0
68,79,1
-41,34,0
-84,-53,0
45,46,0
58,39,0
29,-95,0
-48,-9,0
70,5,0
-60,-79,0
14,-39,0
-70,38,0
79,9,0
-10,93,0
91,-55,0
-86,18,0
92,-20,0
49,11,0
-24,40,0
-98,43,0
72,72,1
9,-26,0
-19,83,0
63,-86,0
47,11,0
-41,-84,0
-88,27,0
-70,-23,0
-6,-47,0
15,42,0
-81,6,0
91,-13,1
-56,78,0
-49,-39,0
-28,-65,0
-74,-86,0
-15,5,0
-90,-3,0
-51,56,0
-77,97,1
53,-11,0
87,1,0
64,82,1
-24,-56,0
-29,1,0
100,-15,0
44,-33,0
-79,-72,0
12,-57,0
-99,-30,0
10,52,0
-6,-57,1
0,-75,0
-28,-18,0
85,1,0
-66,30,0
-15,-80,0
-73,7,0
89,-32,1
59,39,0
72,92,1
-71,41,0
-84,-39,1
-81,41,0
-71,-16,0
-93,56,0
-57,99,0
45,-81,0
-95,4,0
-73,-24,0
6,65,0
59,-25,0
-30,17,0
25,65,0
65,92,1
28,-27,0
-94,11,0
-32,-31,0
22,79,1
-19,82,0
55,63,1
96,-34,0
-77,-19,0
-13,-96,1
85,43,1
49,-16,1
-57,-19,0
-57,42,0
-31,94,0
-62,66,0
65,-69,0
-15,-75,0
82,-20,0
76,-52,0
-60,62,0
58,-68,0
-3,91,0
-8,-78,0
-62,-19,0
36,50,1
-40,68,0
-44,-83,0
-97,20,0
-77,11,0
-3,-55,0
84,53,0
79,53,1
-51,-97,0
19,9,0
87,59,1
-14,76,0
63,54,1
92,-30,0
-90,33,0
100,-24,0
67,81,1
-31,45,0
-71,-16,0
-58,-47,0
5,1,0
32,34,0
52,38,0
32,-88,0
69,-66,0
62,-40,0
24,-37,0
99,49,1
-82,-63,0
-67,0,0
-33,89,0
-38,6,0
75,-39,0
-29,37,0
6,41,0
65,-54,0
-54,73,0
-55,-10,0
99,-51,0
-7,-35,0
-93,-42,0
-46,-28,0
73,-99,0
-86,89,0
35,39,0
61,45,1
25,39,0
-4,93,0
52,4,0
-25,94,0
-5,-4,0
36,71,1
-87,75,0
-82,16,0
-94,8,0
73,-33,0
81,-51,0
5,-12,0
-9,80,0
96,66,1
-80,-90,0
99,-46,0
49,42,0
92,3,0
-36,-35,0
-92,-22,0
71,-33,0
5,-62,0
22,31,1
79,-87,0
-77,33,1
-83,-24,0
-46,-54,0
20,59,0
72,-32,0
31,74,1
33,22,0
46,-40,0
-6,0,0
8,60,0
-55,-4,0
-96,27,0
77,93,1
54,-39,0
72,-24,0
25,3,0
-35,-22,0
88,-53,0
-93,-94,0
-73,-69,1
-43,2,0
-2,65,0
-34,-24,0
28,-87,0
-90,71,0
68,-96,0
0,-39,0
23,47,0
19,95,1
-48,-69,0
-46,-79,0
-27,71,0
-2,-11,0
38,35,0
51,65,1
-29,30,0
-6,-13,0
95,-51,0
66,11,0
-5,98,0
-28,55,0
-15,-99,0
-84,28,0
99,-55,0
62,-99,0
40,25,0
59,67,1
-13,14,0
-4,-99,0
-25,81,0
-93,-79,0
-13,-85,0
39,-94,0
38,78,1
-15,94,0
81,89,1
-68,-36,0
-60,95,0
90,18,1
22,-3,0
-80,20,0
-83,-71,0
-46,-41,0
31,100,1
-40,60,0
-79,6,0
-47,-61,0
59,-73,0
15,34,0
-72,-14,0
77,-90,0
-97,-9,0
94,75,1
-3,8,0
-48,28,0
-57,45,0
-49,-41,0
56,-11,0
58,86,0
-86,-61,0
20,-37,0
58,3,0
-85,59,0
52,-76,0
-93,51,0
77,-76,0
-86,48,0
-61,-83,1
-93,-52,0
-46,-1,0
-80,13,0
-93,-61,0
35,17,0
22,81,1
-8,10,0
44,62,0
-94,52,0
67,19,0
-63,-73,0
-77,-8,0
-81,67,0
7,46,0
56,56,1
31,39,0
96,-60,0
-52,54,0
-56,42,0
24,-94,0
-32,-91,0
21,-94,0
-75,-51,1
80,10,1
93,-93,0
-38,43,0
96,-48,0
-82,50,0
60,43,1
-88,-21,0
-64,-86,0
-39,96,0
-12,84,0
90,-67,0
-28,-88,0
54,-43,0
40,-39,0
60,9,0
-6,98,0
-1,37,0
-89,-5,0
-90,85,0
-18,61,0
-65,37,1
97,-83,0
91,70,1
0,-15,0
-21,57,0
-5,55,0
44,-31,0
29,40,0
-64,29,0
-85,-50,0
15,12,0
-83,-17,0
57,-85,0
-54,24,0
-54,-45,0
46,82,1
-20,-14,0
-62,-56,0
37,-14,0
-36,-47,0
-24,57,0
89,-90,0
54,-1,0
-10,-94,0
-63,-37,0
-86,-98,0
-72,-17,0
90,-25,0
-48,-39,0
-11,46,1
76,-55,0
-6,43,0
-9,76,0
-16,-78,0
-92,17,0
-77,69,0
19,79,0
18,-85,0
-96,-40,0
-16,-20,0
-66,16,0
-16,-59,0
18,17,0
62,22,0
-96,-36,0
78,-24,0
76,99,1
-47,86,0
-52,-20,0
-100,40,0
50,-80,0
-21,-34,0
-63,-98,0
-62,-62,0
-75,24,0
95,-3,0
-81,10,0
74,93,1
97,-54,0
-91,-60,0
-72,-75,0
-97,45,0
79,-14,0
92,96,1
-44,-9,0
-35,16,0
93,58,0
-83,-11,0
62,15,0
-29,-69,0
-65,-21,0
71,-87,0
44,12,1
7,-57,1
-85,67,1
-19,-59,0
10,-91,0
89,82,1
55,74,1
0,-56,0
15,32,0
41,49,0
-88,-100,0
11,98,1
20,-22,0
-20,-10,0
35,-38,0
-44,24,0
78,55,1
-52,55,0
-77,-6,0
-65,97,0
94,-92,0
41,-78,0
80,-7,0
-66,57,0
-42,59,1
-89,66,0
-38,5,0
63,68,1
86,-43,0
73,90,1
-67,42,0
-79,-57,0
14,-14,0
-28,27,0
-62,-64,0
-35,51,1
-31,10,0
74,47,1
-100,4,0
16,-9,0
80,-62,0
57,-19,0
62,-41,0
-19,90,0
-25,-92,0
-75,-1,0
-84,-62,0
7,-42,0
86,-36,0
22,-84,0
36,98,1
99,72,1
-39,-22,0
-88,-48,0
86,-41,0
97,-73,0
-69,-79,0
-21,57,0
-40,8,0
-8,43,0
10,-71,0
27,79,1
-39,3,0
83,40,1
-74,72,1
-24,-84,0
-40,90,0
96,-61,0
-73,-51,0
58,-57,0
74,66,1
-20,-11,0
9,-7,0
-26,60,0
-35,48,0
-16,-18,0
-77,69,1
-49,50,0
89,-61,0
-92,30,0
-55,-18,0
-94,-23,0
-55,83,0
25,-16,0
56,-73,0
-70,62,0
5,-59,0
-96,66,0
7,13,0
55,-66,0
-66,92,0
95,97,1
23,95,1
-52,53,1
59,-29,0
11,91,1
48,-52,0
34,94,1
50,-30,0
20,-42,0
-31,2,0
88,41,1
56,74,1
-16,56,0
-38,-62,0
-85,73,0
-66,-91,0
23,71,0
10,-76,0
-44,72,0
-97,-38,0
70,-85,0
-33,34,0
83,-63,0
-79,55,0
-64,56,0
29,-33,0
10,-14,0
