-59,93,0
100,81,1
-27,52,0
-42,90,0
25,23,0
-30,-99,0
70,11,0
-74,85,0
-95,-60,0
-73,-34,0
55,49,1
64,12,0
-77,34,0
20,-63,0
76,87,1
-41,-84,0
40,-52,0
59,2,0
-4,-40,0
-13,63,0
35,-33,0
-33,-71,0
-50,12,0
-6,-82,0
34,-89,0
50,-63,0
-7,-35,0
49,-71,0
-54,37,0
-76,-98,0
-87,91,0
76,-12,0
-21,-100,0
45,-33,0
-72,-32,0
82,-74,0
-91,-12,0
50,-26,0
38,-49,0
89,36,1
-22,-28,0
-14,74,0
59,-68,0
-30,43,0
-23,84,0
-90,50,0
10,22,0
23,48,0
-81,-31,0
54,-3,0
-22,25,0
-44,-48,0
-58,26,0
-78,1,0
31,55,0
39,-29,0
-73,79,0
35,-53,0
-10,45,0
-13,85,0
11,90,1
-28,26,0
-31,0,0
30,96,1
-38,72,0
-80,-58,0
-45,63,0
28,57,0
79,-14,0
-87,-99,0
47,-79,0
0,52,0
-94,-89,0
27,93,1
-60,-55,0
20,-39,0
-74,-55,0
47,17,0
-36,66,0
-64,-76,0
1,36,0
-42,-90,0
-45,91,0
-6,19,0
37,-82,0
79,90,1
-23,-23,0
89,-35,0
-44,15,0
85,-36,0
83,48,1
46,89,1
-78,14,0
52,73,1
5,-39,0
-45,27,0
27,73,0
57,-44,0
96,-55,0
52,-61,0
72,44,1
-37,-59,0
83,-8,0
68,-5,0
-44,-8,0
46,-54,0
72,12,0
51,-18,0
11,96,1
-42,72,0
60,-29,0
84,-58,0
80,86,1
17,5,0
95,92,1
-25,-42,0
-14,35,0
1,94,0
35,35,0
83,88,1
-97,-59,0
-73,5,0
-49,66,0
31,96,1
-46,20,0
-74,-56,0
31,4,0
-35,61,0
47,43,0
-46,43,0
-89,64,0
41,15,0
0,-54,0
-27,-12,0
17,88,1
55,-14,0
44,-46,0
50,1,0
-87,-23,0
36,-93,0
58,-91,0
87,-60,0
-32,-71,0
4,70,0
-77,-9,0
-67,-57,0
25,-32,0
0,64,0
64,-7,0
-88,64,0
68,-97,0
-91,1,0
45,50,0
-1,43,0
-93,79,0
74,64,1
9,79,0
-36,-48,0
-52,-40,0
-79,59,0
-92,-78,0
66,-49,0
-32,31,0
-96,-66,0
23,-22,0
63,5,0
80,-84,0
69,37,1
26,-27,0
46,96,1
100,-64,0
58,-40,0
-34,-10,0
-32,80,0
-8,94,0
-26,70,0
-40,95,0
52,17,0
-85,-8,0
-21,52,0
37,-26,0
79,35,1
44,6,0
-13,72,0
34,33,0
20,40,0
-22,80,0
9,-15,0
-99,56,0
-85,54,0
34,-8,0
10,95,1
-2,-11,0
-26,-23,0
-87,-41,0
-50,-9,0
36,48,0
85,58,1
-53,-99,0
-63,79,0
-28,-8,0
17,-26,0
-82,-34,0
99,9,1
-13,96,0
16,-98,0
-52,-81,0
-13,-68,0
-47,-61,0
-59,-16,0
-37,100,0
15,100,1
46,47,0
-18,58,0
-84,48,0
49,5,0
-20,15,0
-20,-23,0
-17,11,0
-43,-82,0
40,39,0
99,76,1
16,-73,0
-72,85,0
77,-15,0
-21,-8,0
-41,-8,0
69,-49,0
-56,20,0
1,-59,0
18,-88,0
-6,-4,0
55,53,1
-95,-87,0
-9,56,0
15,7,0
6,79,0
98,10,1
50,91,1
-63,-90,0
86,-1,0
-25,91,0
68,23,0
-21,71,0
84,-95,0
-92,31,0
-99,-52,0
-77,72,0
-66,88,0
-81,90,0
18,95,1
-94,17,0
-93,75,0
-23,-48,0
-39,-10,0
60,25,0
-32,48,0
72,81,1
-36,34,0
-90,87,0
-50,50,0
65,14,0
98,-1,0
57,56,1
23,26,0
-8,-39,0
-42,41,0
-80,20,0
24,10,0
-82,27,0
-16,51,0
-3,-52,0
39,11,0
-90,-89,0
-85,22,0
98,-49,0
81,-3,0
-73,-68,0
-37,-33,0
-87,-56,0
-33,36,0
-93,92,0
-66,-41,0
95,-37,0
-59,94,0
-55,-45,0
-51,-74,0
63,14,0
36,46,0
-79,-37,0
-87,83,0
71,3,0
30,-90,0
6,31,0
80,-83,0
8,-60,0
87,-56,0
81,-42,0
-46,-70,0
-32,55,0
36,-87,0
6,27,0
-1,-64,0
2,-89,0
78,-94,0
72,-24,0
60,14,0
-69,78,0
-19,56,0
71,48,1
95,41,1
-21,-77,0
50,72,1
27,12,0
22,-22,0
-15,1,0
16,45,0
-96,-80,0
-38,-55,0
46,93,1
64,-94,0
54,34,0
0,-41,0
72,76,1
17,-73,0
7,-32,0
24,65,0
-20,-21,0
1,-68,0
79,-20,0
94,41,1
-67,96,0
-86,99,0
83,-31,0
-23,-94,0
30,20,0
-72,-61,0
-69,-1,0
4,-93,0
-45,-30,0
29,31,0
-82,6,0
-5,-89,0
-83,-27,0
-63,-34,0
-47,26,0
90,-5,0
55,-39,0
-75,29,0
48,86,1
-41,41,0
-50,70,0
-59,-55,0
33,-10,0
-94,40,0
-63,77,0
86,-93,0
88,61,1
42,11,0
-67,-22,0
-59,-62,0
-26,-43,0
-49,-74,0
-11,-68,0
95,88,1
57,-74,0
-76,76,0
-18,79,0
62,25,0
92,-85,0
83,-71,0
-59,-38,0
46,19,0
-24,6,0
-44,59,0
-54,-51,0
50,-23,0
-65,83,0
-52,57,0
-26,99,0
62,26,0
43,-83,0
-40,-72,0
-66,-47,0
-60,5,0
43,61,1
88,-12,0
-18,9,0
27,72,0
85,33,1
-24,28,0
38,51,0
-11,66,0
23,-83,0
41,-88,0
95,-9,0
47,-51,0
-2,-83,0
46,43,0
-34,-91,0
-28,60,0
64,-90,0
-61,-38,0
-59,31,0
-86,-3,0
57,51,1
-60,29,0
85,32,1
-51,-14,0
-21,-60,0
89,-52,0
-17,-80,0
96,26,1
6,-58,0
-74,-25,0
-51,-15,0
-1,-24,0
70,42,1
49,85,1
-11,-65,0
-67,-17,0
34,-75,0
79,22,1
54,52,1
13,-96,0
-75,6,0
-98,22,0
-30,-32,0
-36,32,0
-81,-65,0
31,26,0
77,-19,0
62,66,1
53,48,1
10,69,0
64,34,0
58,-49,0
64,-21,0
63,-29,0
-68,-43,0
29,23,0
27,-5,0
-36,-84,0
80,20,0
64,-36,0
93,-17,0
44,-71,0
-73,70,0
3,-63,0
80,-75,0
29,-42,0
-10,10,0
81,85,1
-49,-69,0
99,64,1
-83,6,0
-54,61,0
12,-73,0
-24,-89,0
83,60,1
44,90,1
-40,-14,0
-70,-12,0
-25,42,0
-80,-91,0
-66,-96,0
8,27,0
60,-68,0
-77,10,0
-31,95,0
75,-36,0
53,48,1
-14,4,0
-61,-87,0
75,8,0
-5,-97,0
42,51,0
72,-18,0
2,55,0
-45,7,0
67,82,1
6,-69,0
82,-80,0
49,-87,0
6,25,0
12,23,0
-43,-77,0
-85,-58,0
73,90,1
19,-33,0
88,1,0
26,-8,0
-36,19,0
-34,-90,0
42,-26,0
72,-51,0
5,44,0
39,1,0
-2,62,0
100,30,1
61,-25,0
0,0,0
38,-53,0
-48,44,0
-91,57,0
78,62,1
44,-1,0
-21,25,0
32,100,1
-91,39,0
75,61,1
62,-79,0
11,49,0
-79,-62,0
-45,93,0
40,79,1
-6,-11,0
-64,-12,0
32,-3,0
70,-80,0
-94,27,0
76,32,1
-71,3,0
-100,55,0
-31,-15,0
70,24,0
-11,39,0
-93,-98,0
-76,30,0
-67,32,0
84,-26,0
-41,-2,0
7,51,0
14,23,0
17,56,0
66,-65,0
-43,56,0
81,-61,0
-99,-77,0
-21,18,0
42,62,1
-49,39,0
5,30,0
-4,95,0
52,59,1
31,-85,0
-23,-63,0
33,-76,0
-47,34,0
-32,58,0
38,38,0
-80,68,0
70,-83,0
81,73,1
-59,58,0
97,-70,0
-51,-41,0
73,-60,0
2,-20,0
-65,74,0
-82,75,0
0,99,0
84,75,1
-2,-90,0
-38,-22,0
85,55,1
-52,-52,0
-68,-8,0
39,-48,0
53,11,0
-33,8,0
23,-78,0
-36,-41,0
-99,87,0
83,-46,0
11,-4,0
73,40,1
42,-48,0
-69,-6,0
73,88,1
99,18,1
54,-64,0
-92,94,0
-97,4,0
-21,-49,0
85,-78,0
-9,61,0
73,-72,0
-77,45,0
29,9,0
1,67,0
-99,40,0
-63,-39,0
20,-62,0
19,-88,0
-61,76,0
78,-37,0
79,-25,0
-69,-59,0
-20,-4,0
99,-95,0
-61,-67,0
-72,2,0
-2,23,0
63,9,0
5,-68,0
27,67,0
40,-85,0
-87,-41,0
-48,93,0
-58,6,0
-41,52,0
35,-71,0
27,39,0
78,31,1
-65,82,0
-75,-10,0
76,-77,0
56,-4,0
-59,12,0
-84,8,0
20,-58,0
75,-26,0
24,11,0
-71,-22,0
-47,-43,0
-13,7,0
55,62,1
-68,12,0
42,87,1
-97,-64,0
-93,72,0
-9,13,0
-89,-9,0
-77,-95,0
35,72,1
49,-38,0
31,8,0
68,-34,0
82,-5,0
47,-41,0
